"TIMESTAMP","power","tclw","tciw","sp","rh","tcc","10u","10v","2t","ssrd","strd","tsr","tp","cs_ghi"
"20120401 16:00",0,0.005981445,0,94721.5625,99.39195251,0.38659668,-0.404500008,1.343285561,282.8701172,0,1119128,0,0.006750107,0
"20120401 17:00",0,0.020294189,0,94707.75,99.67973328,0.937316895,-0.493648529,1.279654503,282.885498,0,1169840,0,0.006750107,0
"20120401 18:00",0,0.043617249,0,94699.6875,100.2070923,0.970123291,-0.298454285,1.2048769,283.1572266,0,1195648,0,0.006755352,0
"20120401 19:00",0,0.047782898,0,94733.3125,99.53146362,0.893005371,-0.127774239,1.207766533,283.314209,0,1185056,0,0.006762981,0
"20120401 20:00",0,0.043663025,0,94749.8125,99.42308044,0.891571045,-0.231093407,1.276310921,283.1843262,33115.5,1142992,63887,0.006771564,0
"20120401 21:00",0.00634615384615385,0.04499054,0,94769,98.57301331,0.623687744,-0.055418968,1.24878788,283.6530762,298110,1171400,433761.5,0.006778717,25.8516445159912
"20120401 22:00",0.0715384615384615,0.038860321,0,94787.9375,92.12310791,0.83279419,-0.851744652,0.97249794,286.2585449,774011.5,1246904,1038637.5,0.006783485,201.632339477539
"20120401 23:00",0.229166666666667,0.035018921,0,94775.25,82.74525452,0.953292847,-1.10296154,0.310311317,288.4182129,1258665.5,1317872,1608059,0.006790638,413.736358642578
"20120402 00:00",0.346474358974359,0.074440002,0,94736.125,71.751297,0.9324646,-0.193052292,-0.447573662,290.267334,1608569.5,1341833,2029833,0.006800652,597.4658203125
"20120402 01:00",0.656858974358974,0.112361908,0,94746.8125,69.93354797,0.830276489,0.342458725,-1.522831917,291.6049805,1663035,1330274.5,2161357,0.000191458,732.189331054688
"20120402 02:00",0.771410256410257,0.070106506,0,94678.875,65.64964294,0.685302734,1.115677834,-1.500989914,292.329834,1704977,1363882,2210033,0.000263393,806.453369140625
"20120402 03:00",0.613782051282051,0.067001343,0,94608.375,60.07411194,0.768798828,1.774486542,-1.611888885,293.2460938,1804031,1364747.5,2263052.5,0.000284642,814.669311523438
"20120402 04:00",0.554807692307692,0.058559418,0,94533.6875,54.51229858,0.538909912,2.232107162,-1.731534004,294.0068359,1652697.5,1328982,2064347,0.000296831,756.23388671875
"20120402 05:00",0.458910256410256,0.020584106,0,94505.9375,51.13789368,0.486816406,2.173001289,-1.898820877,294.362793,1466565.5,1286517,1785531.5,0.000296831,635.921142578125
"20120402 06:00",0.198269230769231,0.013029099,0,94503.8125,48.85609436,0.223648071,2.617418289,-1.667720795,294.494873,1080947.5,1217922,1318480.5,0.000296831,463.806732177734
"20120402 07:00",0.0850641025641026,0.000997543,0.001720667,94518.3125,54.09742737,0.879394531,1.739650726,-1.394080162,293.2600098,441744.5,1168284.5,597852,0.000297844,256.931060791016
"20120402 08:00",0.011474358974359,0,0.002081394,94576.5625,61.20509338,0.548278809,1.671025276,-1.218840599,290.3742676,77833,1132412,124395.5,0.000297844,56.3425636291504
"20120402 09:00",0.000128205128205128,0,0.000666142,94605.375,69.00419617,0.241516113,1.926808357,-0.977911949,288.5097656,0,1091137.5,0,0.000297844,0
"20120402 10:00",0,0,0,94615.625,75.61672974,0.001678467,1.94196701,-0.88630867,287.026123,0,1072812,-118.5,0.000297844,0
"20120402 11:00",0,0,0.000843048,94632.0625,81.17585754,0.328430176,2.086219788,-1.214301109,285.7568359,0,1061459,-118.5,0.000297844,0
"20120402 12:00",0,0,0.009249687,94596.375,85.85069275,0.998077393,1.509296417,-1.51173687,285.1420898,0,1071625.5,0,0.000297844,0
"20120402 13:00",0,0,0.007993698,94592.4375,88.47601318,0.956359863,1.73593998,-1.184411049,284.8122559,0,1084959.5,0,0.000297844,0
"20120402 14:00",0,0,0.000255585,94570.875,89.45291138,0.062988281,1.65512085,-0.839511871,284.7385254,0,1068395.5,0,0.000297844,0
"20120402 15:00",0,0,0.000246286,94567.5625,89.74783325,0.030761719,1.281323433,-0.429141998,285.0100098,0,1049948.5,0,0.000297844,0
"20120402 16:00",0,0,0.000763893,94550.3125,91.04507446,0.460205078,0.793845177,-0.549268723,284.3552246,0,1048928,0,0.000297844,0
"20120402 17:00",0,0,0.001029968,94505.25,92.8611145,0.691802979,0.735485077,-0.478562355,283.9189453,0,1045752,0,0.000297844,0
"20120402 18:00",0,0,0.007304192,94501.5,94.40144348,0.998077393,1.08981514,-0.340291977,283.6943359,0,1054800,0,0.000297844,0
"20120402 19:00",0,0,0.010028839,94527.5,94.46244812,0.981964111,1.028477669,-0.348043442,283.6027832,0,1068456,0,0.000297844,0
"20120402 20:00",0,0,0.007680599,94541.9375,93.76893616,0.987760007,0.946923256,-0.506499291,283.3725586,36860,1085088,59836,0.000297844,0
"20120402 21:00",0.015,0.000110626,0.0066185,94569.375,91.51298523,0.976409912,0.687250137,-0.374117851,283.8041992,357455.5,1125672,468207,0.000297844,23.7639331817627
"20120402 22:00",0.0862820512820513,0.014778137,0.056270599,94632.75,81.69508362,0.937856078,1.19635582,-0.148161888,287.2216797,848769,1186392,1102916.5,0.000399709,192.41731262207
"20120402 23:00",0.31525641025641,0.088577271,0.069568634,94631.3125,75.52931213,0.815002441,0.578382492,-0.187961578,289.5822754,932086,1251992,1331246.5,0.00058198,398.856689453125
"20120403 00:00",0.514551282051282,0.006484985,0.003723145,94624.625,73.05194092,0.205688477,0.025250435,-0.78290081,290.2851562,963317,1307528.5,1465949.5,0.000917315,577.892700195312
"20120403 01:00",0.734615384615385,0.090919495,0.004615784,94711.4375,63.74136353,0.410125732,0.304481506,-0.324355125,292.1264648,1510520.5,1342517.5,2019495.5,0,707.738098144531
"20120403 02:00",0.67525641025641,0.018543243,0.000551224,94638.3125,61.38720703,0.029388428,0.283238411,-0.777376175,293.6296387,2234954.5,1320109.5,2633326.5,0,776.990783691406
"20120403 03:00",0.618910256410256,0.003379822,1.62e-05,94553,56.48693848,0.020172119,0.474200249,-1.141389847,295.2561035,2570976.5,1270633,2888377,0,781.101318359375
"20120403 04:00",0.514166666666667,0.009621274,0.000975609,94501,53.47450256,0.630584717,0.832373619,-1.779151917,296.4643555,2273101.5,1274662.5,2592092.5,0,720.723815917969
"20120403 05:00",0.436474358974359,0.019654948,0.000321388,94455.25,52.38008118,0.120308459,1.060285568,-2.266139984,296.8830566,1696142,1286294.5,2009707.5,0,600.826721191406
"20120403 06:00",0.248397435897436,0.011550903,0.000240326,94454.5,52.41990662,0.077105761,1.375250816,-2.521197319,296.7573242,1085236,1265669.5,1350775.5,0,430.826782226562
"20120403 07:00",0.0720512820512821,0.004472733,0.002069915,94458.5,57.11088562,0.541369915,0.853564262,-1.814124107,295.5336914,446553,1226875.5,608263.5,0,229.481399536133
"20120403 08:00",0.0126282051282051,0.001289368,0.001699448,94496.8125,64.27653503,0.506476879,1.117510796,-1.871747017,291.8818359,71495.5,1206293,120400.5,0,45.438549041748
"20120403 09:00",0.000128205128205128,0.000507355,1.62e-05,94558,69.69038391,0.014354542,1.629550934,-1.718268394,290.1945801,0,1198467,0,0,0
"20120403 10:00",0,0.000286102,0,94601.3125,73.78526306,0,1.946388245,-1.375206947,289.246582,0,1180931.5,-12,0,0
"20120403 11:00",0,8.77e-05,0,94618.625,78.55267334,0.013397217,1.356401443,-0.374372482,290.1608887,0,1176884,-12,0,0
"20120403 12:00",0,0.000179291,0.000219345,94629.125,82.16970825,0.261322022,0.164655685,0.213218689,289.3857422,0,1176300.5,0,0,0
"20120403 13:00",0,0.000391006,0.001095712,94615.8125,84.65371704,0.846954346,-0.370965004,0.652084351,288.1875,0,1175080.5,0,0,0
"20120403 14:00",0,0.001585007,0.001210243,94596.6875,87.6469574,0.754592896,-0.744955063,0.975700378,286.7709961,0,1169473,0,0,0
"20120403 15:00",0,0.001674652,0.000205994,94572.5625,88.60574341,0.484634399,-0.71096611,1.17579174,286.3623047,0,1171624,0,0,0
"20120403 16:00",0,0.001039505,0.000116184,94561.5,89.32965088,0.240020752,-0.62700367,1.231590271,286.2119141,0,1162992,0,0,0
"20120403 17:00",0,0.00044632,3.88e-05,94540.3125,89.59869385,0.061553955,-0.566163063,1.18297863,285.9753418,0,1146960,0,0,0
"20120403 18:00",0,0.000974655,0,94541.5625,89.66564941,0.019714355,-0.841594696,1.268485069,285.248291,0,1141760,0,0,0
"20120403 19:00",0,0.004112244,0,94596.625,89.57183838,0.068725586,-1.345306396,1.635280609,284.6279297,0,1157664,0,0,0
"20120403 20:00",0,0.010818481,5.87e-06,94638.875,88.2918396,0.225982666,-1.129434586,1.474434853,285.1804199,30882,1168720,59924,0,0
"20120403 21:00",0.0167307692307692,0.014381409,0.000109673,94693.25,86.52755737,0.540039063,-0.956645012,1.390478134,286.3483887,358688,1203416,487026,0,20.8487434387207
"20120403 22:00",0.213653846153846,0.015798569,0.000138223,94739.5,79.65402222,0.209838867,-1.25841713,1.512768745,289.4865723,994525.5,1270488,1230748.5,0,180.434616088867
"20120403 23:00",0.565384615384615,0.017446518,0.000166759,94767.4375,73.37730408,0.310333252,-1.547785759,0.818566322,292.1496582,1582222.5,1303040,1890662.5,0,384.480224609375
"20120404 00:00",0.708782051282051,0.015972137,0.000160664,94768.5625,68.80641174,0.306854248,-1.731227875,-0.165064812,294.003418,2069590.5,1310652,2419113.5,0,563.591674804688
"20120404 01:00",0.754102564102564,0.012851715,6.1e-05,94739.5625,68.20748901,0.505828857,-2.060939789,-0.942290306,294.9448242,2473407,1336091,2835562.5,0,695.760986328125
"20120404 02:00",0.745897435897436,0.053970337,7.74e-05,94668.75,63.23384094,0.658721924,-1.492095947,-2.201024055,296.2089844,2562797,1337504,2953642,0,768.740112304688
"20120404 03:00",0.68275641025641,0.106140137,2.22e-05,94615.5625,59.04519653,0.638214111,-0.417736054,-2.744015694,296.8547363,2069068,1348727,2527150.5,0.000171244,776.704406738281
"20120404 04:00",0.521025641025641,0.068321228,0,94575.9375,57.8502655,0.495758057,-0.11923027,-2.499527931,296.7788086,1600427,1387129,2068110.5,0.000191182,718.850708007812
"20120404 05:00",0.338461538461538,0.077926636,0,94571.0625,57.43788147,0.50881958,-0.331121445,-2.033520699,296.875,1280732.5,1387116,1693805.5,0.000228167,600.044189453125
"20120404 06:00",0.209935897435897,0.087532043,0,94606.25,60.91053772,0.534576416,-1.089712143,-1.715860367,296.3208008,836943.5,1351219,1156425.5,0.000302613,431.083251953125
"20120404 07:00",0.0485897435897436,0.043708801,0,94649.375,68.15542603,0.343765259,-2.120662689,-1.250066757,295.2612305,377286,1293514,551175,0.000314504,230.332122802734
"20120404 08:00",0.0144230769230769,0.019561768,0,94697.9375,74.81019592,0.194549561,-2.506884575,-0.9520998,293.0314941,46238.5,1265882,97418,0.000316918,44.8172569274902
"20120404 09:00",6.41025641025641e-05,0.014076233,0,94759.375,78.23286438,0.118179321,-2.666511536,-0.791671753,291.9020996,0,1250594,0,0.000317276,0
"20120404 10:00",0,0.006422043,0,94842.6875,81.70762634,0.182647705,-2.406463623,-0.427889824,290.9040527,0,1231093,-32,0.000318944,0
"20120404 11:00",0,0.003377914,0,94878.75,86.10977173,0.057830811,-1.854642868,0.161747932,289.7800293,0,1212505,-32,0.000318944,0
"20120404 12:00",0,0.002550125,0,94915.625,89.25956726,0.076721191,-1.694310188,1.046178818,288.4736328,0,1210601,0,0.000318289,0
"20120404 13:00",0,0.002475739,0,94899.3125,92.25909424,0.093658447,-0.997034073,1.563719749,288.0168457,0,1197901,0,0.000318289,0
"20120404 14:00",0,0.00144577,0,94877.0625,94.63748169,0.09828186,-0.880581856,1.740345001,287.2346191,0,1172944,0,0.000318289,0
"20120404 15:00",0,0.001073837,0,94865.875,95.72532654,0.082489014,-1.008526802,1.627788544,286.7802734,0,1164448,0,0.000318289,0
"20120404 16:00",0,0.000911713,0,94844.125,96.95019531,0.052642822,-1.074121475,1.613736153,286.3530273,0,1158016,0,0.000318289,0
"20120404 17:00",0,0.001750946,0,94828.6875,97.82765198,0.103973389,-1.045578957,1.592356682,286.065918,0,1160616,0,0.000318289,0
"20120404 18:00",0,0.006561279,0,94848.375,98.55740356,0.336364746,-0.995844841,1.530291557,285.892334,0,1193232,0,0.00031957,0
"20120404 19:00",0,0.022407532,0,94900.3125,99.41627502,0.982116699,-0.884967804,1.195948601,286.3144531,0,1241816,0,0.000325203,0
"20120404 20:00",0,0.039142609,0,94951.1875,99.61083984,1,-0.823866844,1.079847336,286.5805664,23849.5,1294216,53801,0.000330776,0
"20120404 21:00",0.00134615384615385,0.048976898,0,94990.375,98.85044861,1,-1.112315178,1.445384979,287.4777832,229865,1335720,385576,0.000342518,22.1887264251709
"20120404 22:00",0.0183974358974359,0.025643826,0,95050.125,90.84634399,0.940002441,-1.48052597,1.454460144,289.0192871,673746,1362232,983041.5,0.000353485,189.760437011719
"20120404 23:00",0.0506410256410256,0.013049126,0,95084.375,85.20581055,0.813079834,-1.542251587,0.878116608,290.6987305,1321164.5,1357032,1688746.5,0.000354201,395.718353271484
"20120405 00:00",0.0658333333333333,0.001777649,0,95082.625,80.23246765,0.426773071,-1.356940269,0.396690369,292.5996094,1866005,1353316.5,2250159.5,0.000354201,574.535949707031
"20120405 01:00",0.114807692307692,0.06086731,0,95052.8125,70.63244629,0.890716553,-1.270461082,-0.842893601,294.7202148,2134782.5,1382253,2550059,0,703.752624511719
"20120405 02:00",0.143910256410256,0.169647217,0,94967.5,64.94113159,0.975891113,-0.369400978,-1.674007416,296.1906738,1729938,1408649,2269987.5,0.000341699,771.783203125
"20120405 03:00",0.291666666666667,0.095085144,0,94903.125,63.52468872,0.672851563,-0.486637116,-1.19473362,296.0197754,1340009,1447124.5,1940459.5,0.000348255,774.812255859375
"20120405 04:00",0.530576923076923,0.032864466,0,94851,61.86503601,0.414886475,-0.842734337,-0.715948105,296.4638672,1489904.5,1438904,1981650.5,0.000360429,713.649169921875
"20120405 05:00",0.43474358974359,0.035816915,0,94812.4375,59.62223816,0.242370606,-0.986803055,-0.642158508,296.8039551,1328101,1369419,1713978.5,0.000369102,593.134704589844
"20120405 06:00",0.194487179487179,0.037246704,0,94827.5,58.77349854,0.360107422,-1.225887299,-1.052643776,296.7077637,881839.5,1333681.5,1170578,0.000370115,422.424774169922
"20120405 07:00",0.0571794871794872,0.028202057,0,94863.1875,62.03182983,0.298995972,-1.168458939,-1.2263937,295.8510742,367327.5,1305523.5,535389.5,0.000369608,220.736282348633
"20120405 08:00",0.0125641025641026,0.012613297,0,94891.9375,67.90325928,0.186706543,-1.388213158,-1.463539124,293.0834961,55967,1275800.5,104991,0.000369608,40.2741661071777
"20120405 09:00",6.41025641025641e-05,0.004989624,0,94964.6875,70.86979675,0.053314209,-1.801319122,-1.140231133,292.1333008,0,1250691,0,0.000369608,0
"20120405 10:00",0,0.007600784,0,95043.9375,73.94673157,0.046112061,-2.277619362,-0.392104149,291.1401367,0,1220755.5,-94.5,0.000369608,0
"20120405 11:00",0,0.009542465,0,95076.1875,79.42721558,0.138580322,-2.343209267,-0.060688972,290.2980957,0,1215778.5,-94.5,0.00037241,0
"20120405 12:00",0,0.007974625,0,95102.1875,84.03846741,0.153213501,-1.854221344,0.230442047,289.3503418,0,1206189,0,0.000373393,0
"20120405 13:00",0,0.006184578,0,95069.125,87.41564941,0.089691162,-1.450204849,0.814248085,288.2937012,0,1188762.5,0,0.000373781,0
"20120405 14:00",0,0.006626129,0,95051.4375,90.32780457,0.078826904,-1.293736458,1.136377335,287.598877,0,1196624,0,0.000374794,0
"20120405 15:00",0,0.006381989,0,95032.1875,92.24432373,0.151885986,-1.167197227,0.95266819,287.6252441,0,1198408,0,0.00037545,0
"20120405 16:00",0,0.004621506,0,94997,93.60044861,0.135559082,-1.218704224,1.066754341,287.0065918,0,1186096,0,0.00037545,0
"20120405 17:00",0,0.00645585,0,94966.375,94.3170929,0.152648926,-1.04784584,1.185034752,286.6364746,0,1182680,0,0.000376165,0
"20120405 18:00",0,0.009487152,0,94968.125,95.2102356,0.18661499,-1.013585091,1.261163712,286.1865234,0,1188488,0,0.000378579,0
"20120405 19:00",0,0.011852264,0,94996.0625,95.55491638,0.194366455,-0.952600479,1.193256378,286.2133789,0,1182552,0,0.000381708,0
"20120405 20:00",0,0.012638092,0,95025,95.66464233,0.270050049,-1.003707886,1.385773659,285.628418,31804,1170048,58556,0.00038448,0
"20120405 21:00",0.0158974358974359,0.011517525,0,95018.3125,95.60652161,0.210449219,-0.711614609,1.103033066,286.7290039,348656,1190512,474296.5,0.000387609,19.8769054412842
"20120405 22:00",0.196153846153846,0.003065109,0,95030.8125,87.84429932,0.236495972,-1.269030571,0.735164642,288.8203125,997673,1204792,1226159.5,0.000389367,181.070190429688
"20120405 23:00",0.573717948717949,0.002170563,0,95024.625,81.16828918,0.134017944,-1.131651878,-0.104237557,290.652832,1589795.5,1216560,1886551.5,0.000390023,385.839111328125
"20120406 00:00",0.665961538461538,0.001787186,0,94983,76.79664612,0.041412354,-1.092358589,-0.636347771,292.0478516,2129713.5,1238419.5,2449036,0.000390023,564.011840820312
"20120406 01:00",0.765705128205128,0.00188446,0,94917.0625,72.10778809,0.033630371,-0.530202866,-1.497364998,294.0063477,2563500,1263347,2874438,0,693.937194824219
"20120406 02:00",0.685769230769231,0.011533737,0,94830.9375,67.74797058,0.117889404,0.347594261,-2.276397705,295.4501953,2538802.5,1311141,2893130,0,764.084411621094
"20120406 03:00",0.592051282051282,0.111858368,0.000327587,94739.6875,63.4178772,0.452758789,1.775917053,-2.699770927,296.3278809,2034609.5,1356162.5,2462075,8.41e-05,769.196533203125
"20120406 04:00",0.57025641025641,0.103549957,0.005903244,94672.875,61.13749695,1,2.369630814,-2.508481979,296.5,1358953,1356293,1820700,0.000151753,709.585632324219
"20120406 05:00",0.401153846153846,0.074653625,0.004585266,94610,60.53059387,0.98739624,2.191403389,-2.405546188,296.2231445,1086437,1377636.5,1469108,0.000160366,590.254943847656
"20120406 06:00",0.211410256410256,0.047246117,0.002923727,94591.0625,59.35743713,0.941725075,2.275777817,-2.539503098,296.4702148,832775.5,1341115,1101482.5,0.000194341,421.093048095703
"20120406 07:00",0.0738461538461539,0.031680245,0.001905747,94574.8125,63.44313049,0.888637424,1.371965408,-1.80443573,295.2971191,320771.5,1285035.5,476506.5,0.000195354,220.623474121094
"20120406 08:00",0.0173717948717949,0.024820328,0.00202636,94605.8125,67.36553955,0.968626678,1.414550781,-1.694457054,293.520752,54048,1298935.5,93911.5,0.000195384,39.2056274414062
"20120406 09:00",6.41025641025641e-05,0.002949715,0.003051999,94617.125,70.7880249,0.891421497,1.2977705,-1.700605392,292.5893555,0,1261989.5,0,0.000195384,0
"20120406 10:00",0,0.002277374,0.00361815,94615.25,73.89990234,0.999031007,1.162963867,-1.870576859,291.3737793,0,1218787,59.5,0.000195384,0
"20120406 11:00",0,0.000923157,0.00958252,94584.4375,74.99969482,1,0.910897255,-2.242650986,290.9094238,0,1215359,59.5,0.000195384,0
"20120406 12:00",0,0.00069809,0.009273529,94525.875,74.61651611,0.994219184,0.967316628,-2.66602993,290.8898926,0,1214535,0,0.000195384,0
"20120406 13:00",0,0.004341125,0.009452835,94478.5,74.10624695,0.617780924,1.407344818,-2.704147339,290.7421875,0,1215558,0,0.000195384,0
"20120406 14:00",0,0.022224426,0.007098921,94441.6875,73.83277893,0.753984511,2.128288269,-2.42766571,290.6555176,0,1244086,0,0.000195384,0
"20120406 15:00",0,0.0078125,0.011562347,94409,72.84675598,0.824641705,2.799093246,-2.388338089,290.9294434,0,1250056,0,0.000195384,0
"20120406 16:00",0,0.003036499,0.002880096,94412.75,73.23968506,0.343079686,3.923478127,-1.819106102,290.7749023,0,1205864,0,0.000195742,0
"20120406 17:00",0,0,0.002267838,94417.4375,77.68132019,0.383270264,4.13242054,-0.199350357,289.8491211,0,1164584,0,0.000195742,0
"20120406 18:00",0,0,0.001239777,94450.375,73.77723694,0.352752686,3.394238472,0.282260895,288.7648926,0,1129616,0,0.000195742,0
"20120406 19:00",0,0,0,94491.5625,63.90968323,0,2.638450623,-0.437296867,287.4858398,0,1072288,0,0.000195742,0
"20120406 20:00",0,0,0,94569.875,56.76290894,0,2.842995644,-0.634771347,286.1608887,34637.5,980272,54034.5,0.000195742,0
"20120406 21:00",0.0125,0,0,94660.4375,58.24838257,0,2.334516525,-0.585645676,284.9162598,396970.5,939792,463158,0.000195742,21.324987411499
"20120406 22:00",0.248333333333333,0,0,94743.25,58.80953979,0,2.046388626,-0.634778976,286.7661133,1109568,963728,1204386.5,0.000195742,197.198654174805
"20120406 23:00",0.646666666666667,0,0,94793.5625,51.72666931,0,0.984120369,-0.440719307,288.3752441,1825432,987392,1916807,0.000195742,413.997375488281
"20120407 00:00",0.78025641025641,0,0,94791.6875,47.13150024,0,0.373238564,-0.86402911,289.9277344,2393074,1017532.9375,2481685.5,0.000195742,600.807983398438
"20120407 01:00",0.829423076923077,0,0,94757.5,46.74232483,0,2.197602272,-1.310305595,291.6594238,2755630.5,1044241.5,2850315.5,0,733.489013671875
"20120407 02:00",0.813589743589744,0,0,94714,41.56718445,0,2.084272385,-1.605901718,292.8220215,2887597.5,1059362.5625,2991814.5,0,800.351684570312
"20120407 03:00",0.758076923076923,0,0,94672.4375,38.19422913,0,2.004965782,-1.804682732,293.5935059,2777660.5,1066546.5,2895571,0,799.762634277344
"20120407 04:00",0.641538461538462,0,0,94645.6875,36.87911987,0,1.831564903,-2.119558334,293.9663086,2432642.5,1066623.5,2568854,0,735.537780761719
"20120407 05:00",0.4725,0,0,94662,37.34101868,0,2.420876503,-2.739507675,293.6791992,1883909.5,1059337,2036197.5,0,613.029846191406
"20120407 06:00",0.248782051282051,0,0,94694.5625,39.19078064,0,2.35439682,-2.389270782,292.7910156,1191187,1040308,1341398,0,439.158081054688
"20120407 07:00",0.0562179487179487,0,0,94754.0625,43.73782349,0,1.291649818,-1.978932381,291.229248,468879,1006770,575871,0,231.552932739258
"20120407 08:00",0.00916666666666667,0,0,94826.875,49.44204712,0,1.088053703,-1.986083031,288.0180664,59775.5,987004.5,95747,0,40.4935569763184
"20120407 09:00",6.41025641025641e-05,0,0,94895.8125,54.08493042,0,0.656002998,-1.890786171,286.0532227,0,983555,0,0,0
"20120407 10:00",0,0,0,94970.4375,59.53988647,0,-0.581911087,-1.733222008,284.527832,0,980385,201.5,0,0
"20120407 11:00",0,8.39e-05,0,95030,65.59968567,0,-1.831729889,-1.113746643,283.8623047,0,982371.5,201.5,0,0
"20120407 12:00",0,0.001338959,0,95059,72.81442261,0.003356934,-2.378716469,-0.4944067,283.729248,0,987411,0,0,0
"20120407 13:00",0,0.003730774,0,95059.8125,79.46537781,0.038513184,-2.144875526,-0.393280029,283.4145508,0,990070,0,0,0
"20120407 14:00",0,0.020149231,0.002949476,95044.5625,82.62019348,0.905548096,-2.03579998,-0.087438583,282.7062988,0,1010942.5,0,0,0
"20120407 15:00",0,0.0391922,0.006059408,95036.625,82.76829529,0.773345947,-1.892835617,0.213271141,282.7124023,0,1075417,0,0,0
"20120407 16:00",0,0.044235229,0.00051713,95005.4375,82.39576721,0.525878906,-1.644645691,-0.005056381,283.3776855,0,1123822,0,0,0
"20120407 17:00",0,0.040924072,5.51e-05,94960.625,82.21957397,0.555603027,-1.546147346,-0.351885796,283.5458984,0,1149171.5,0,0,0
"20120407 18:00",0,0.043930054,0.000613689,94930.875,82.56369019,0.599700928,-1.477897644,-0.531654358,283.8894043,0,1172432,0,0,0
"20120407 19:00",0,0.047019959,0.005194426,94906.8125,82.97181702,0.907104492,-1.268211365,-0.634123802,283.9750977,0,1188704,0,6.19e-05,0
"20120407 20:00",0,0.046180725,0.002336502,94902.0625,84.05375671,0.697753906,-1.183460236,-0.648685455,284.1721191,23510,1149640,44339.5,7.3e-05,0
"20120407 21:00",0.00916666666666667,0.045734406,0.002963066,94894.875,85.96289062,0.773263276,-1.019070625,-0.68180275,284.1210938,212852,1158672,323811.5,8.17e-05,18.1436195373535
"20120407 22:00",0.101410256410256,0.062129974,0.000591278,94925.3125,82.75759888,0.865937352,-1.10395813,-1.50274086,285.7575684,646954.5,1236536,870568,8.87e-05,179.570953369141
"20120407 23:00",0.314615384615385,0.111667633,0.003022446,94916.6875,72.62611389,0.990659297,-0.214148521,-3.744122505,287.8981934,927148.5,1290032,1282512,9.66e-05,388.451995849609
"20120408 00:00",0.269102564102564,0.16683197,0.009800587,94855.4375,68.76185608,1,1.445681572,-4.045055389,289.1730957,817817.90625,1345139.5,1360923.5,0.000224203,569.182189941406
"20120408 01:00",0.362820512820513,0.19821167,0.00607872,94713.125,71.75868225,1.000006676,1.11882782,-3.455931664,289.5163574,793154,1374490.5,1443224,0,700.364501953125
"20120408 02:00",0.396923076923077,0.162055969,0.000314713,94610.8125,67.82633972,0.967467785,2.355145454,-3.560808182,290.7766113,957061.59375,1387276,1582551.5,0.000433296,770.789611816406
"20120408 03:00",0.565576923076923,0.088874817,0.002015962,94519,64.24198914,0.924598217,3.289752007,-3.921551704,291.0976562,1419188,1347777.5,1902405.5,0.000473917,775.251708984375
