"TIMESTAMP","power","tclw","tciw","sp","rh","tcc","10u","10v","2t","ssrd","strd","tsr","tp","cs_ghi"
"20120402 04:00",0.734025,0.038402557,0,92360.1875,50.7828064,0.501831055,1.682058334,-2.630581856,293.2746582,1711929.5,1285030,2109883,0.000240743,756.23388671875
"20120402 05:00",0.591475,0.026208878,0,92337.4375,47.99433899,0.41267395,1.522610664,-2.606218338,293.6428223,1453061.5,1269477,1762715.5,0.000240743,635.921142578125
"20120402 06:00",0.374025,0.011608124,0.000202179,92338.8125,46.46351624,0.626647949,1.77025032,-2.443477631,293.6293945,859187.5,1257026,1127312.5,0.000241488,463.806732177734
"20120402 07:00",0.10665,3.62e-05,0.004047871,92355.3125,54.19508362,0.921051025,0.888088226,-1.874060631,291.9069824,280784.5,1177676.5,460508,0.000239581,256.931060791016
"20120403 00:00",0.6529,0.005744934,0.001174927,92454.875,66.96405029,0.169342041,-0.071429253,-0.527895927,289.814209,1027365,1249312.5,1535891,0.000571966,577.892700195312
"20120403 01:00",0.775475,0.181175232,0.003898621,92547.1875,67.23843384,0.455169678,-0.722862244,-0.322524071,291.9089355,1502072.5,1295153.5,2035783.5,0,707.738098144531
"20120403 02:00",0.62595,0.011436462,0.000232697,92480.5625,61.13525391,0.09262085,-0.11178112,-1.090364456,293.286377,2237274.5,1272069.5,2672254.5,0,776.990783691406
"20120403 03:00",0.75515,0.029655457,0.000530243,92392.25,53.22521973,0.273468018,0.775713921,-1.575960159,295.5524902,2587040.5,1254605,2941497,0,781.101318359375
"20120403 04:00",0.701375,0.054543149,0.006217003,92336.5,48.59950256,0.898681641,1.245703697,-2.336158752,296.5981445,2043149.5,1283206.5,2428572.5,0,720.723815917969
"20120403 05:00",0.554825,0.058267314,0.004648209,92306.25,50.06367493,0.444054186,1.214338303,-2.762477875,296.2702637,1489422,1284230.5,1857995.5,0,600.826721191406
"20120403 06:00",0.3636,0.02904129,0.001425743,92316.75,51.4853363,0.376528978,0.933844566,-2.766314507,295.9282227,997108,1260581.5,1278007.5,0,430.826782226562
"20120403 07:00",0.1234,0.009023666,0.006055318,92327.75,58.3745575,0.663104534,0.294604302,-2.020422935,294.4152832,403801,1214811.5,563911.5,0,229.481399536133
"20120404 00:00",0.6823,0.024589539,0.000236906,92634.8125,65.76441956,0.471862793,-0.776027679,-1.527979851,293.3552246,2050742.5,1269116,2412617.5,0,563.591674804688
"20120404 01:00",0.770225,0.02797699,6.1e-05,92605.0625,63.73580933,0.624664307,-0.742824554,-2.349394798,294.4008789,2294079,1303811,2708554.5,0,695.760986328125
"20120404 02:00",0.765325,0.085113525,4.55e-05,92541,60.43110657,0.729522705,0.031097412,-3.249974251,295.2741699,2262349,1313552,2726154,6.53e-05,768.740112304688
"20120404 03:00",0.631475,0.073646545,0,92497.0625,57.44168091,0.568969727,0.342639923,-3.020749092,295.6818848,2052300,1308031,2522126.5,0.000108063,776.704406738281
"20120404 04:00",0.831,0.074729919,0,92457.1875,56.28678894,0.590240479,0.491853714,-2.993302345,295.8359375,1784875,1324409,2230926.5,0.000120491,718.850708007812
"20120404 05:00",0.554825,0.055702209,0,92454.3125,56.61268616,0.50857544,0.382379532,-2.872632027,295.7912598,1362780.5,1325756,1767981.5,0.000122994,600.044189453125
"20120404 06:00",0.13915,0.037570953,0,92485,59.22792053,0.265289307,-0.134023666,-2.825723648,295.2580566,880591.5,1290467,1195209.5,0.000122994,431.083251953125
"20120404 07:00",0.091025,0.028251648,0,92525.125,64.79507446,0.199813843,-0.884700775,-2.330266953,294.1328125,395974,1235178,570759,0.0001221,230.332122802734
"20120405 00:00",0.1357,0.004796028,0,92927.875,76.63627625,0.052719116,-0.788092613,-0.850502014,292.635498,1846565,1305224.5,2246527.5,0.00017646,574.535949707031
"20120405 01:00",0.177075,0.128890991,0,92887.3125,65.17736816,0.896026611,-0.461379051,-1.996824265,294.5046387,2034558.5,1344581,2486667,0.000116833,703.752624511719
"20120405 02:00",0.1975,0.115661621,0,92827,57.4538269,0.785125732,-0.202897072,-2.146297455,295.7294922,1825922,1345029,2339827.5,0.000237644,771.783203125
"20120405 03:00",0.302725,0.076950073,0,92764.625,59.10379028,0.741577148,-0.286808014,-2.51907444,295.3618164,1773097,1339724.5,2270219.5,0.000264227,774.812255859375
"20120405 04:00",0.5678,0.063938975,0,92714.25,57.63066101,0.55871582,-0.433310509,-2.669317245,295.9890137,1963504.5,1319720,2353266.5,0.000288248,713.649169921875
"20120405 05:00",0.5574,0.072216749,0,92681.4375,58.9259491,0.468673706,-0.675279617,-2.606513977,296.0136719,1576933,1293547,1912954.5,0.000299066,593.134704589844
"20120405 06:00",0.348825,0.031723022,0,92699,59.90240479,0.433303833,-0.866512299,-2.573395729,295.5895996,962351.5,1285889.5,1235986,0.000299871,422.424774169922
"20120405 07:00",0.135725,0.018623352,0,92741.1875,63.99569702,0.247436523,-0.76269722,-1.887038231,294.4919434,360479.5,1266339.5,526173.5,0.000300676,220.736282348633
"20120406 00:00",0.70775,0.006214142,0,92818.75,73.75758362,0.240219116,-0.089062691,-1.838740349,291.7558594,1990713.5,1231483.5,2343996,0.000402659,564.011840820312
"20120406 01:00",0.74365,0.014184952,0,92749.8125,69.65563965,0.161437988,0.543283463,-2.524220467,293.5668945,2319916,1239191,2694214,0,693.937194824219
"20120406 02:00",0.743225,0.050189972,0,92664.1875,63.35929871,0.433410645,1.475279808,-3.161895752,294.8720703,2250090.5,1276989,2672634,0,764.084411621094
"20120406 03:00",0.77085,0.081352234,0.000832081,92585.9375,58.75674438,0.747741699,2.028358459,-3.446597099,295.4289551,1821041.5,1353614.5,2301243,8.62e-05,769.196533203125
"20120406 04:00",0.6589,0.080402374,0.007144928,92524.375,57.0476532,1,2.269289017,-3.523618698,295.4824219,1353705,1342325,1824604,0.000109226,709.585632324219
"20120406 05:00",0.484325,0.042549133,0.004590988,92468,58.08528137,0.989776611,1.947506905,-3.434354782,295.0812988,1127109,1320724.5,1508372,0.000109941,590.254943847656
"20120406 06:00",0.3142,0.023865838,0.002354383,92450.0625,57.2099762,0.932905495,1.929830551,-3.340040207,295.152832,857319.5,1282011,1132554.5,0.000109464,421.093048095703
"20120406 07:00",0.11995,0.021538872,0.000977822,92437.5625,62.65309143,0.698497653,1.144426346,-2.419914246,293.9162598,337315.5,1253851.5,496858.5,0.000109464,220.623474121094
"20120407 00:00",0.76225,0,0,92585.4375,34.25161743,0,-0.753958702,0.314437687,290.1635742,2397698,969884.9375,2503226,0.000113726,600.807983398438
"20120407 01:00",0.834775,0,0,92552.25,34.16908264,0,-0.219145775,-1.084231377,292.1281738,2756942.5,993929.5,2875387.5,0,733.489013671875
"20120407 02:00",0.855,0,0,92513,32.49589539,0,-0.326860428,-1.804143906,293.2185059,2883773.5,1008226.5625,3019038.5,0,800.351684570312
"20120407 03:00",0.820225,0,0,92479.4375,32.04188538,0,-0.273598671,-2.309809685,293.878418,2767772.5,1020522.5,2923043,0,799.762634277344
"20120407 04:00",0.72815,0,0,92449.6875,32.33029175,0,-0.351052284,-2.725759506,294.1416016,2418562.5,1030911.5,2594038,0,735.537780761719
"20120407 05:00",0.5779,0,0,92455.5,34.27168274,0,0.163308144,-3.559820175,293.8461914,1869765.5,1038329,2057093.5,0,613.029846191406
"20120407 06:00",0.36355,0,0,92496.0625,37.23570251,0,0.575344086,-3.594104767,292.9221191,1177107,1039380,1354998,0,439.158081054688
"20120407 07:00",0.11015,0,0,92556.8125,41.37454224,0,0.195702553,-2.563649178,291.2036133,460047,1021970,579996,0,231.552932739258
"20120408 00:00",0.286625,0.147697449,0.019278202,92675.6875,79.68177795,0.990547776,1.739993095,-4.286754608,286.8166504,685831.90625,1319891.5,1253547.5,0.000642449,569.182189941406
"20120408 01:00",0.48075,0.168708801,0.001459122,92536.875,77.81629944,0.991233528,1.239433289,-3.72399807,287.6201172,968162,1327098.5,1560248,0.000141017,700.364501953125
"20120408 02:00",0.518975,0.158462524,0.000167847,92439.8125,66.55485535,0.975265026,1.898236275,-4.321306229,289.2277832,1185109.59375,1331580,1752071.5,0.000332966,770.789611816406
"20120408 03:00",0.6688,0.111434937,0.000924958,92343,59.10624695,0.909034252,2.318072319,-4.784588814,289.7907715,1404628,1315137.5,1888741.5,0.000408411,775.251708984375
"20120408 04:00",0.610275,0.02355957,0.015665211,92256.125,53.32298279,0.992361128,2.827633858,-4.637740135,290.6293945,1579104,1283809.5,1948916.5,0.000409126,715.099548339844
"20120408 05:00",0.51865,0.006036758,0.013541721,92194.75,51.87191772,0.93307358,3.260162354,-3.767894745,290.3076172,1296608.5,1196601.5,1604594.5,0.000409126,595.052734375
"20120408 06:00",0.277325,0.001106262,0.024884138,92179.5,51.49226379,0.980384171,3.481905937,-2.620154381,289.409668,826069.5,1102521,1051660.5,0.000409424,423.605102539062
"20120408 07:00",0.0905,0.000190735,0.035327911,92205.1875,54.28581238,0.965068877,2.711496353,-1.502942085,287.958252,302471.5,1090741.5,425267,0.000409365,219.396926879883
"20120409 00:00",0.7429,0.001514435,0,92360.5625,53.22163391,0.020355225,4.468241692,0.375477791,285.5778809,2238328,978651.8125,2411300.5,0.000409365,580.389282226562
"20120409 01:00",0.830575,0.00037384,0,92354.625,44.9992218,0,5.87306118,-0.350751877,287.2348633,2557684,988625.5,2744887,0,711.416564941406
"20120409 02:00",0.899775,0.009723663,0.000432968,92303.625,42.87243652,0.295974731,6.098662376,-0.632676125,287.6044922,2536202,1010920.1875,2754966,0,781.6259765625
"20120409 03:00",0.8581,0.02450943,0.002170563,92253,41.90394592,0.44934082,6.264281273,-0.649504662,287.7229004,2238313,1053261.5,2514406,0,785.525390625
"20120409 04:00",0.757,0.04681778,0.007730484,92240.0625,39.81584167,0.60118103,6.712724686,-0.2314291,287.4179688,1733660.5,1073727,2053396.5,0,722.574157714844
"20120409 05:00",0.6151,0.089881897,0.018230438,92267.875,43.99951172,0.828292847,6.647274971,0.27573204,286.345459,1148767.5,1088964,1455822,0,597.669982910156
"20120409 06:00",0.168825,0.033187866,0.0063591,92325.375,45.37693787,0.575683594,5.425502777,0.424614906,285.2492676,738080,1076147,974132,0,421.588256835938
"20120409 07:00",0.07565,0.086484432,0.012466431,92368.5,52.08973694,0.761322022,4.455780983,0.287605107,284.1552734,342078.5,1095605.5,465399.5,6.48e-05,212.691558837891
"20120410 00:00",0.832275,6.1e-05,1.53e-05,93266.75,47.8692627,0.007598877,-0.151012421,6.169835091,282.1101074,2339105,873530.1875,2465315,0.000210762,586.509399414062
"20120410 01:00",0.8475,0,0,93349.4375,42.06668091,0.002197266,-0.219127655,5.129020691,283.4775391,2699876.5,882179.5,2822277,0,717.367614746094
"20120410 02:00",0.957975,0,0,93338.9375,37.23121643,0,-0.258193016,4.937457085,284.6149902,2839956.5,889029.8125,2963639.5,0,785.745849609375
"20120410 03:00",0.905675,0,0,93314.1875,35.15567017,0,-0.268532753,4.873223305,285.3022461,2738112,892074,2872197,0,787.379821777344
"20120410 04:00",0.77085,0.000434875,0.00014019,93328.9375,35.114151,0.089508057,-0.269934654,5.003068924,285.5063477,2380728,901783.5,2533237.5,0,723.860107421875
"20120410 05:00",0.584875,0.000909805,7.82e-05,93326.5625,36.53363037,0.044448853,-0.220207214,5.000619888,285.2270508,1831293.5,906151,1996029.5,0,600.291748046875
"20120410 06:00",0.3858,0.002445221,0.00050354,93377.125,36.87519836,0.181533814,-0.107061386,4.717615128,284.6696777,1130163,905513,1291386,0,425.418029785156
"20120410 07:00",0.121325,0.002149582,0.00014782,93431.9375,41.55233765,0.095489502,-0.021164894,3.888516426,283.206543,410978,911337,521553,0,217.832321166992
"20120411 00:00",0.8018,0.000137329,0,93821.875,57.95838928,0.006378174,-1.180026054,3.822080612,284.0593262,2263511.5,948494.15625,2451801,0,569.593627929688
"20120411 01:00",0.89175,0.008277893,0,93869.4375,51.9887085,0.221801758,-1.929776192,3.666962624,285.8518066,2607005.5,982965.5,2805291.5,0,700.079284667969
"20120411 02:00",0.909,0.019012451,0.001926422,93841.6875,45.3866272,0.375946045,-1.582715988,3.19360733,287.3183594,2641193.5,1013901.34375,2866709.5,0,769.870971679688
"20120411 03:00",0.8552,0.023681641,0.004328251,93764.4375,39.61729431,0.432525635,-1.225455284,3.009250641,288.2128906,2256695.5,1048343.5,2541408.5,0,773.730834960938
"20120411 04:00",0.748175,0.016677856,0.002516747,93744.8125,38.33804321,0.509918213,-1.218840599,2.790752411,288.2797852,1715531.5,1102483,2033041.5,0,712.377685546875
"20120411 05:00",0.5819,0.017742157,0.002645016,93711.375,37.80726624,0.391571045,-1.325737,2.332267761,288.109375,1277904.5,1133391,1555574,0,590.728942871094
"20120411 06:00",0.34985,0.013195038,0.000983715,93726.5625,39.87384033,0.507888794,-1.486367226,1.974778175,287.6816406,843063.5,1093881.5,1049218,0,417.989471435547
"20120411 07:00",0.101025,0.003837585,0.000108838,93750.75,45.47525024,0.059448242,-1.16958046,0.796033859,286.3422852,352486.5,994347.5,467044,0,212.397048950195
"20120412 00:00",0.75085,0,0,93927.25,51.02108765,0,0.163391113,-0.958765984,286.6369629,2235114,981815.0625,2424787,0,568.121032714844
"20120412 01:00",0.82425,0,0,93920.25,43.9851532,0,0.076758385,-0.961497307,288.269043,2593574.5,990304.5,2787586,0,697.483459472656
"20120412 02:00",0.841175,0,0,93857.1875,39.82025146,0,0.129113197,-1.345583916,289.6728516,2721186,1000965.4375,2923052,0,766.001892089844
"20120412 03:00",0.805475,0,0,93792.4375,37.70588684,0,0.080364227,-1.506756783,290.7128906,2609901,1010962.5,2820604.5,0,768.618103027344
"20120412 04:00",0.711625,0,0,93745.5,36.83581543,0,-0.2281847,-1.712317467,291.3334961,2269728,1018427.5,2487039,0,705.416625976562
"20120412 05:00",0.5583,0,0,93697.4375,38.24720764,0,-0.461445808,-2.052219391,291.3696289,1732406,1021610,1947816.5,0,581.691955566406
"20120412 06:00",0.34075,0,0,93712.3125,42.51721191,0,-0.518601418,-2.525315285,290.7468262,1055267,1020268,1248473,0,407.989929199219
"20120412 07:00",0.095375,0,0,93721.4375,51.34515381,0,-0.123851776,-1.876970291,288.6801758,381669.5,1006770.5,500638,0,203.511093139648
"20120413 00:00",0.7313,0,0,93803.25,49.66864014,0,0.604658663,-1.758288383,289.2321777,2210035,1019993.781,2408664,0,552.356811523438
"20120413 01:00",0.82205,0,0,93808.375,47.51223755,0,0.549490929,-1.993453026,290.095459,2568183,1023621,2769751,0,682.697570800781
"20120413 02:00",0.84425,0,0,93704.9375,42.14439392,0,0.431554794,-2.16113472,291.3752441,2699484.5,1034381.219,2903522.5,0,753.750244140625
"20120413 03:00",0.804425,0,0,93628.875,39.02276611,0,0.272321701,-2.343392372,292.2514648,2592393.5,1039781,2798964,0,759.151977539062
"20120413 04:00",0.71065,0,0,93569.375,38.23080444,0,0.07313633,-2.460139275,292.6328125,2257061,1041929,2463727.5,0,698.044799804688
"20120413 05:00",0.542075,0,0,93512.125,39.10180664,0,-0.023117065,-2.645139694,292.5129395,1723754.5,1039685.5,1924145.5,0,575.53564453125
"20120413 06:00",0.28905,0,0,93511.6875,41.72608948,0,-0.152989388,-2.66228199,291.7983398,1048220,1030237,1226478.5,0,402.836578369141
"20120413 07:00",0.1177,0,0,93507.4375,49.73431396,0.001464844,-0.267483711,-1.761382103,289.5415039,375439.5,1004863,485202.5,0,198.997146606445
"20120414 00:00",0.32085,0,0.018049348,93420.5625,54.71109009,1.000003815,1.648562431,-1.857050896,289.0092773,1720901.5,1124392,2038880,0,545.588806152344
"20120414 01:00",0.3019,0.000253677,0.051051997,93424.5625,58.20883179,1,1.767570496,-1.834532738,289.2626953,1819930.5,1178880.5,2205039.5,0,670.940002441406
"20120414 02:00",0.288275,0.001022339,0.023222648,93354.75,49.45355225,0.99999994,2.662083626,-2.171949387,290.5251465,2177114.5,1158235.5,2510035,0,734.427734375
"20120414 03:00",0.290125,0.000207901,0.077526093,93269.0625,42.60118103,1,2.881966591,-1.794621468,291.6259766,1938180.5,1160028,2324800.5,0,733.101806640625
"20120414 04:00",0.258075,0,0.0910483,93218.4375,42.05848694,0.99999702,2.684088707,-1.703383446,291.3054199,1249669,1181116,1698261,0,668.645263671875
"20120414 05:00",0.162675,0,0.170282841,93179.1875,44.36512756,0.999999821,2.163267136,-1.59142971,290.6745605,754913,1191023,1146306.5,0,546.255798339844
"20120414 06:00",0.119275,0,0.254524589,93194.5,51.23417664,0.999999642,1.212104797,-1.338051796,289.579834,373213.5,1198683.5,646286,0,375.117553710938
"20120414 07:00",0.0504,0.009523392,0.166038156,93168.3125,58.43466187,0.999999046,0.891874313,-1.076329231,287.7849121,119983,1207132,243714.5,0,176.495178222656
"20120415 00:00",0.713425,0.00470829,0.000335973,93296.1875,51.7355957,0.250945866,1.051463127,-0.710959435,290.4545898,2114195.5,1083917,2365311.5,0,532.294738769531
"20120415 01:00",0.74635,0.029953003,0.001103701,93305.625,47.10157776,0.502696097,0.581066132,-0.061261177,291.5036621,2402690,1100947,2686310,0,659.443969726562
"20120415 02:00",0.773925,0.03119278,0.000759125,93208.9375,38.70999146,0.779705405,0.439385414,-0.166266441,292.6411133,2200441.5,1176251,2555360,0,726.217224121094
"20120415 03:00",0.7258,0.043926239,0.006126404,93138.625,35.98236084,1.000004768,0.520406723,-0.946825981,293.0395508,1591352.5,1237658.5,2031835,0,728.19287109375
"20120415 04:00",0.67285,0.045382489,0.011642456,93076.625,38.09744263,1.000005722,0.440422058,-1.879728317,292.6325684,1148652.5,1257289,1587248,0,665.954650878906
"20120415 05:00",0.567425,0.079009831,0.006093979,93047.3125,41.35800171,0.988341153,0.537406921,-2.492581367,292.2612305,864921,1279387.5,1226132.5,0,544.639221191406
"20120415 06:00",0.24585,0.061806817,0.003073692,93065.9375,45.82106018,0.891067922,0.650440216,-2.468074799,291.579834,500071.5,1279069,769083.5,0,374.450103759766
"20120415 07:00",0.1022,0.053798001,0.00227356,93084.0625,51.50402832,0.874197602,0.419307709,-1.653151512,290.0085449,176782.5,1257825,306238,0,176.298889160156
"20120416 00:00",0.681975,0.003687859,3.29e-05,93297.625,45.68699646,0.058319092,-1.119196892,1.864962578,290.9709473,2129365,1078256,2358464.5,0,528.790222167969
"20120416 01:00",0.76805,0.004255295,6.2e-05,93269.75,45.66947937,0.098876953,-1.037153244,0.587509155,291.8251953,2448467,1087600,2693309,0,654.4169921875
"20120416 02:00",0.800725,0.050210953,0.004338264,93204.4375,40.49111938,0.377593994,-1.400265694,0.658503532,292.7617188,2480329.5,1123462,2747639.5,0,719.418029785156
"20120416 03:00",0.7716,0.043190002,0.007032394,93135.0625,36.17008972,0.504302979,-1.574907303,0.83275032,293.373291,1997115,1171824.5,2323366.5,0,719.746276855469
"20120416 04:00",0.688675,0.010997772,0.001804352,93084.125,34.77124023,0.414337158,-1.671440125,0.83349514,293.1911621,1514425,1200612,1850628,0,656.439392089844
"20120416 05:00",0.518575,0.023881912,0.005811691,93048.3125,33.00527954,0.582717896,-2.017073631,1.059257507,293.2397461,1178826,1230295,1463961.5,0,534.711120605469
"20120416 06:00",0.34695,0.007417679,0.002824783,93068.3125,34.64468384,0.801040649,-2.685163498,0.522884369,292.3376465,673192.5,1209701.5,898041,0,364.534515380859
"20120416 07:00",0.10535,0.001316071,0.000404358,93138,42.85314941,0.203277588,-2.627886772,0.147274017,290.0617676,244850,1117923.5,359572.5,0,167.695297241211
"20120417 00:00",0.7599,0.004180908,0,93300.5625,52.52684021,0.04598999,-3.688296318,4.434716225,288.5507812,2045660,1068957,2260851,0,518.708862304688
"20120417 01:00",0.831125,0.00920105,0.000139236,93274.375,44.20724487,0.228698731,-4.444361687,4.550708771,290.1269531,2324043,1076311,2568777.5,0,644.951538085938
"20120417 02:00",0.797025,0.064247131,0.000600815,93181.5625,40.84997559,0.6847229,-4.691515923,4.443886757,290.802002,2076875,1085463.5,2415824,0,710.186218261719
"20120417 03:00",0.64405,0.136459351,0.000844955,93137.6875,45.8775177,0.913024902,-4.411958694,4.471610069,290.2575684,1345686,1201826,1814473,0,710.673889160156
"20120417 04:00",0.307325,0.185424805,0.002164841,93144,53.33561707,0.990570068,-4.234668732,4.428970337,289.2080078,909208,1291930,1396584.5,0,646.486328125
"20120417 05:00",0.217,0.195532203,0.004033107,93125.5625,54.40748596,0.990364313,-3.757963181,3.938518524,288.9440918,705726.5,1288380,1109873.5,0,522.878051757812
"20120417 06:00",0.14225,0.100548148,0.005769979,93167.375,65.43687439,0.62329948,-3.253295898,4.105307579,287.9711914,474645.5,1253323.5,743659,0.000130415,351.406341552734
"20120417 07:00",0.062125,0.090180397,0.006523132,93159.1875,71.77488708,0.572499096,-2.037953377,3.602962494,286.918457,185488.5,1183575.5,304871,0.000165224,155.810958862305
"20120418 00:00",0.15955,0.300357699,0.018608093,93136.625,90.93640137,0.746721447,-6.533690453,0.561161995,287.8249512,1140301.5,1279236,1577241,0.006332364,502.775939941406
"20120418 01:00",0.370275,0.12574929,0.002735138,93097,78.78886414,0.736526847,-5.926990509,0.600654602,289.3747559,1590215.5,1223247,2049604,0.000161529,627.462280273438
"20120418 02:00",0.386025,0.192601025,0.011657715,93007.25,70.78114319,0.838740468,-6.392921448,0.42078495,290.4035645,1772606.5,1227229,2233338,0.00036478,693.677307128906
"20120418 03:00",0.59315,0.159328282,0.028209466,92947.75,66.51312256,1.000002861,-6.335974693,0.61504364,290.5551758,1316854,1262159.5,1821462,0.000456333,696.190856933594
"20120418 04:00",0.1374,0.205534637,0.074340999,92947.0625,69.56307983,0.999996781,-5.671787262,1.47963047,289.4907227,984938,1267419.5,1471098,0.000562191,634.166625976562
"20120418 05:00",0.142775,0.163147926,0.124130249,92867.4375,73.77474976,1.000005722,-6.505833626,1.583227158,289.4833984,652918.5,1279107.5,1049776,0.000695229,512.848449707031
"20120418 06:00",0.104,0.152216375,0.095196486,92875.875,83.50445557,1,-4.542704582,1.719355583,288.5488281,240744.5,1279224.5,512569,0.000875473,344.475952148438
"20120418 07:00",0.02325,0.209199727,0.089287996,92869.3125,90.20376587,1,-5.036088943,0.885472298,287.6918945,99123,1264607,208948,0.001128197,151.718017578125
"20120419 00:00",0.095,0.874082863,0.11242801,92822,97.75869751,0.996170759,-4.326385498,-1.822196007,286.7424316,818877,1275161,1307249.5,0.013198651,491.186004638672
"20120419 01:00",0.2028,0.181824029,0.040939331,92745.125,92.66642761,0.725502968,-2.58440876,-2.405241013,288.6572266,1461838.5,1254176.5,1951649,0.001022458,617.941833496094
"20120419 02:00",0.5136,0.142396152,0.055332184,92660.9375,90.35037231,0.629196405,-2.041706085,-2.65875721,289.2939453,1819497.5,1230394,2296187.5,0.002283335,685.875549316406
"20120419 03:00",0.53615,0.098955095,0.072738647,92599.75,91.53652954,0.775661588,-1.829654694,-2.498929024,289.7756348,1698644.5,1225176,2168157.5,0.003962517,689.888305664062
"20120419 04:00",0.538825,0.107444763,0.089821517,92574.1875,91.31330872,0.661922336,-1.757021904,-1.965232849,289.5454102,1188709,1266673.5,1668047,0.006288994,629.797790527344
"20120419 05:00",0.41205,0.058828592,0.101275981,92551.8125,90.26931763,0.589314282,-1.602902412,-1.324660301,289.2519531,991695.5,1253128.5,1367052,0.008695662,510.866302490234
"20120419 06:00",0.212075,0.05513363,0.1131742,92544.9375,88.91368103,0.78217876,-1.582986832,-1.296359062,289.1877441,677620,1211986.5,928480.5,0.011527024,344.58984375
"20120419 07:00",0.035025,0.086232781,0.109633684,92593.0625,91.87760925,0.936183989,-1.240153313,-0.970019341,288.121582,180419.5,1224155.5,302201.5,0.014057629,152.458084106445
"20120420 00:00",0.5446,0.01374054,8.77e-05,92572.5625,73.99841309,0.271652222,1.726661682,-0.818361282,289.6469727,1847291.5,1182017,2165910.5,0.017471358,501.95458984375
"20120420 01:00",0.618025,0.175437927,0.012371063,92486.5625,72.62095642,0.449182272,2.044788361,-1.759382248,290.5334473,1783406,1199034,2181406,0.00014323,626.43212890625
"20120420 02:00",0.34885,0.172607422,0.017751694,92441.5625,71.81159973,0.582934558,2.099584579,-1.82771492,290.3271484,1430044,1242475,1909456,0.000316858,693.555358886719
"20120420 03:00",0.312,0.154807091,0.009388611,92400.4375,71.60830688,0.588731647,2.364067078,-2.096801758,290.2768555,1259427.5,1286319.5,1734847,0.000516534,697.057312011719
"20120420 04:00",0.2654,0.1103881,0.005823135,92382.25,71.08323669,0.648846209,1.950100899,-2.134064674,290.1743164,1134535.5,1273755.5,1552850.5,0.000605106,636.231323242188
"20120420 05:00",0.186225,0.10465312,0.004919052,92374.5,69.87107849,0.764293194,1.39035511,-2.210902214,290.2773438,837210,1256858,1174883,0.000633955,516.385498046875
"20120420 06:00",0.08525,0.087483883,0.00346756,92391.3125,72.39259338,0.639101803,1.13574028,-2.226359367,289.7316895,427493.5,1255022.5,673305.5,0.000638485,349.305725097656
"20120420 07:00",0.04315,0.068971932,0.002305984,92409.1875,77.23959351,0.637748599,0.640252113,-1.447003365,288.8120117,147925.5,1227370,266142,0.000645638,155.996109008789
"20120421 00:00",0.686575,0.058097839,0.005626678,92525.875,67.91123962,0.712493897,-1.34317112,-0.315670967,290.0732422,1908674,1133564,2191326,0.000737906,500.322235107422
"20120421 01:00",0.671775,0.180541992,0.028038025,92457.6875,69.0300293,0.456817627,-1.52734375,-1.26987648,290.9418945,1980393,1170652.5,2309975,0.000263393,622.438598632812
"20120421 02:00",0.3189,0.163127661,0.014205933,92353.25,66.70393372,0.671332657,-1.780647278,-1.579195976,291.2294922,1680998,1213559,2086159,0.000628233,685.023010253906
"20120421 03:00",0.2528,0.147513688,0.015708923,92331.875,67.52871704,0.689391851,-1.74907589,-1.728619576,291.083252,1358543,1229142,1805944,0.000772595,684.211120605469
